window_uid,subject_id,condition,label,source_edf,start_sec,end_sec,source_duration_sec,window_extends_beyond_source,window_seconds,overlap_seconds,overlap_status,segment_type,row_id,used_for_calibration,used_for_scoring,calibration_scoring_overlap
Subject01|rest|Subject01_1.edf|46.000|50.000,Subject01,rest,0,Subject01_1.edf,46.0,50.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,143,True,False,False
Subject01|rest|Subject01_1.edf|48.000|52.000,Subject01,rest,0,Subject01_1.edf,48.0,52.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,144,True,False,False
Subject01|rest|Subject01_1.edf|50.000|54.000,Subject01,rest,0,Subject01_1.edf,50.0,54.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,145,True,False,False
Subject01|rest|Subject01_1.edf|52.000|56.000,Subject01,rest,0,Subject01_1.edf,52.0,56.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,146,True,False,False
Subject01|rest|Subject01_1.edf|54.000|58.000,Subject01,rest,0,Subject01_1.edf,54.0,58.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,147,True,False,False
Subject01|rest|Subject01_1.edf|56.000|60.000,Subject01,rest,0,Subject01_1.edf,56.0,60.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,148,True,False,False
Subject01|rest|Subject01_1.edf|58.000|62.000,Subject01,rest,0,Subject01_1.edf,58.0,62.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,149,True,False,False
Subject01|rest|Subject01_1.edf|60.000|64.000,Subject01,rest,0,Subject01_1.edf,60.0,64.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,150,False,True,False
Subject01|rest|Subject01_1.edf|62.000|66.000,Subject01,rest,0,Subject01_1.edf,62.0,66.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,151,False,True,False
Subject01|rest|Subject01_1.edf|64.000|68.000,Subject01,rest,0,Subject01_1.edf,64.0,68.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,152,False,True,False
Subject01|rest|Subject01_1.edf|66.000|70.000,Subject01,rest,0,Subject01_1.edf,66.0,70.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,153,False,True,False
Subject01|rest|Subject01_1.edf|68.000|72.000,Subject01,rest,0,Subject01_1.edf,68.0,72.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,154,False,True,False
Subject01|rest|Subject01_1.edf|70.000|74.000,Subject01,rest,0,Subject01_1.edf,70.0,74.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,155,False,True,False
Subject01|rest|Subject01_1.edf|72.000|76.000,Subject01,rest,0,Subject01_1.edf,72.0,76.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,156,False,True,False
Subject01|rest|Subject01_1.edf|74.000|78.000,Subject01,rest,0,Subject01_1.edf,74.0,78.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,157,False,True,False
Subject01|rest|Subject01_1.edf|76.000|80.000,Subject01,rest,0,Subject01_1.edf,76.0,80.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,158,False,True,False
Subject01|rest|Subject01_1.edf|78.000|82.000,Subject01,rest,0,Subject01_1.edf,78.0,82.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,159,False,True,False
Subject01|rest|Subject01_1.edf|80.000|84.000,Subject01,rest,0,Subject01_1.edf,80.0,84.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,160,False,True,False
Subject01|rest|Subject01_1.edf|82.000|86.000,Subject01,rest,0,Subject01_1.edf,82.0,86.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,161,False,True,False
Subject01|rest|Subject01_1.edf|84.000|88.000,Subject01,rest,0,Subject01_1.edf,84.0,88.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,162,False,True,False
Subject01|rest|Subject01_1.edf|86.000|90.000,Subject01,rest,0,Subject01_1.edf,86.0,90.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,163,False,True,False
Subject01|rest|Subject01_1.edf|88.000|92.000,Subject01,rest,0,Subject01_1.edf,88.0,92.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,164,False,True,False
Subject01|rest|Subject01_1.edf|90.000|94.000,Subject01,rest,0,Subject01_1.edf,90.0,94.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,165,False,True,False
Subject01|rest|Subject01_1.edf|92.000|96.000,Subject01,rest,0,Subject01_1.edf,92.0,96.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,166,False,True,False
Subject01|rest|Subject01_1.edf|94.000|98.000,Subject01,rest,0,Subject01_1.edf,94.0,98.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,167,False,True,False
Subject01|rest|Subject01_1.edf|96.000|100.000,Subject01,rest,0,Subject01_1.edf,96.0,100.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,168,False,True,False
Subject01|rest|Subject01_1.edf|98.000|102.000,Subject01,rest,0,Subject01_1.edf,98.0,102.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,169,False,True,False
Subject01|rest|Subject01_1.edf|100.000|104.000,Subject01,rest,0,Subject01_1.edf,100.0,104.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,170,False,True,False
Subject01|rest|Subject01_1.edf|102.000|106.000,Subject01,rest,0,Subject01_1.edf,102.0,106.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,171,False,True,False
Subject01|rest|Subject01_1.edf|104.000|108.000,Subject01,rest,0,Subject01_1.edf,104.0,108.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,172,False,True,False
Subject01|rest|Subject01_1.edf|106.000|110.000,Subject01,rest,0,Subject01_1.edf,106.0,110.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,173,False,True,False
Subject01|rest|Subject01_1.edf|108.000|112.000,Subject01,rest,0,Subject01_1.edf,108.0,112.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,174,False,True,False
Subject01|rest|Subject01_1.edf|110.000|114.000,Subject01,rest,0,Subject01_1.edf,110.0,114.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,175,False,True,False
Subject01|rest|Subject01_1.edf|112.000|116.000,Subject01,rest,0,Subject01_1.edf,112.0,116.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,176,False,True,False
Subject01|rest|Subject01_1.edf|114.000|118.000,Subject01,rest,0,Subject01_1.edf,114.0,118.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,177,False,True,False
Subject01|rest|Subject01_1.edf|116.000|120.000,Subject01,rest,0,Subject01_1.edf,116.0,120.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,178,False,True,False
Subject01|rest|Subject01_1.edf|118.000|122.000,Subject01,rest,0,Subject01_1.edf,118.0,122.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,179,False,True,False
Subject01|rest|Subject01_1.edf|120.000|124.000,Subject01,rest,0,Subject01_1.edf,120.0,124.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,180,False,True,False
Subject01|rest|Subject01_1.edf|122.000|126.000,Subject01,rest,0,Subject01_1.edf,122.0,126.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,181,False,True,False
Subject01|rest|Subject01_1.edf|124.000|128.000,Subject01,rest,0,Subject01_1.edf,124.0,128.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,182,False,True,False
Subject01|rest|Subject01_1.edf|126.000|130.000,Subject01,rest,0,Subject01_1.edf,126.0,130.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,183,False,True,False
Subject01|rest|Subject01_1.edf|128.000|132.000,Subject01,rest,0,Subject01_1.edf,128.0,132.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,184,False,True,False
Subject01|rest|Subject01_1.edf|130.000|134.000,Subject01,rest,0,Subject01_1.edf,130.0,134.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,185,False,True,False
Subject01|rest|Subject01_1.edf|132.000|136.000,Subject01,rest,0,Subject01_1.edf,132.0,136.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,186,False,True,False
Subject01|rest|Subject01_1.edf|134.000|138.000,Subject01,rest,0,Subject01_1.edf,134.0,138.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,187,False,True,False
Subject01|rest|Subject01_1.edf|136.000|140.000,Subject01,rest,0,Subject01_1.edf,136.0,140.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,188,False,True,False
Subject01|rest|Subject01_1.edf|138.000|142.000,Subject01,rest,0,Subject01_1.edf,138.0,142.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,189,False,True,False
Subject01|rest|Subject01_1.edf|140.000|144.000,Subject01,rest,0,Subject01_1.edf,140.0,144.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,190,False,True,False
Subject01|rest|Subject01_1.edf|142.000|146.000,Subject01,rest,0,Subject01_1.edf,142.0,146.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,191,False,True,False
Subject01|rest|Subject01_1.edf|144.000|148.000,Subject01,rest,0,Subject01_1.edf,144.0,148.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,192,False,True,False
Subject01|rest|Subject01_1.edf|146.000|150.000,Subject01,rest,0,Subject01_1.edf,146.0,150.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,193,False,True,False
Subject01|rest|Subject01_1.edf|148.000|152.000,Subject01,rest,0,Subject01_1.edf,148.0,152.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,194,False,True,False
Subject01|rest|Subject01_1.edf|150.000|154.000,Subject01,rest,0,Subject01_1.edf,150.0,154.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,195,False,True,False
Subject01|rest|Subject01_1.edf|152.000|156.000,Subject01,rest,0,Subject01_1.edf,152.0,156.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,196,False,True,False
Subject01|rest|Subject01_1.edf|154.000|158.000,Subject01,rest,0,Subject01_1.edf,154.0,158.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,197,False,True,False
Subject01|rest|Subject01_1.edf|156.000|160.000,Subject01,rest,0,Subject01_1.edf,156.0,160.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,198,False,True,False
Subject01|rest|Subject01_1.edf|158.000|162.000,Subject01,rest,0,Subject01_1.edf,158.0,162.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,199,False,True,False
Subject01|rest|Subject01_1.edf|160.000|164.000,Subject01,rest,0,Subject01_1.edf,160.0,164.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,200,False,True,False
Subject01|rest|Subject01_1.edf|162.000|166.000,Subject01,rest,0,Subject01_1.edf,162.0,166.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,201,False,True,False
Subject01|rest|Subject01_1.edf|164.000|168.000,Subject01,rest,0,Subject01_1.edf,164.0,168.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,202,False,True,False
Subject01|rest|Subject01_1.edf|166.000|170.000,Subject01,rest,0,Subject01_1.edf,166.0,170.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,203,False,True,False
Subject01|rest|Subject01_1.edf|168.000|172.000,Subject01,rest,0,Subject01_1.edf,168.0,172.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,204,False,True,False
Subject01|rest|Subject01_1.edf|170.000|174.000,Subject01,rest,0,Subject01_1.edf,170.0,174.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,205,False,True,False
Subject01|rest|Subject01_1.edf|172.000|176.000,Subject01,rest,0,Subject01_1.edf,172.0,176.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,206,False,True,False
Subject01|rest|Subject01_1.edf|174.000|178.000,Subject01,rest,0,Subject01_1.edf,174.0,178.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,207,False,True,False
Subject01|rest|Subject01_1.edf|176.000|180.000,Subject01,rest,0,Subject01_1.edf,176.0,180.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,208,False,True,False
Subject01|rest|Subject01_1.edf|178.000|182.000,Subject01,rest,0,Subject01_1.edf,178.0,182.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,209,False,True,False
Subject01|arithmetic|Subject01_2.edf|0.000|4.000,Subject01,arithmetic,1,Subject01_2.edf,0.0,4.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,210,False,True,False
Subject01|arithmetic|Subject01_2.edf|2.000|6.000,Subject01,arithmetic,1,Subject01_2.edf,2.0,6.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,211,False,True,False
Subject01|arithmetic|Subject01_2.edf|4.000|8.000,Subject01,arithmetic,1,Subject01_2.edf,4.0,8.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,212,False,True,False
Subject01|arithmetic|Subject01_2.edf|6.000|10.000,Subject01,arithmetic,1,Subject01_2.edf,6.0,10.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,213,False,True,False
Subject01|arithmetic|Subject01_2.edf|8.000|12.000,Subject01,arithmetic,1,Subject01_2.edf,8.0,12.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,214,False,True,False
Subject01|arithmetic|Subject01_2.edf|10.000|14.000,Subject01,arithmetic,1,Subject01_2.edf,10.0,14.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,215,False,True,False
Subject01|arithmetic|Subject01_2.edf|12.000|16.000,Subject01,arithmetic,1,Subject01_2.edf,12.0,16.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,216,False,True,False
Subject01|arithmetic|Subject01_2.edf|14.000|18.000,Subject01,arithmetic,1,Subject01_2.edf,14.0,18.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,217,False,True,False
Subject01|arithmetic|Subject01_2.edf|16.000|20.000,Subject01,arithmetic,1,Subject01_2.edf,16.0,20.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,218,False,True,False
Subject01|arithmetic|Subject01_2.edf|18.000|22.000,Subject01,arithmetic,1,Subject01_2.edf,18.0,22.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,219,False,True,False
Subject01|arithmetic|Subject01_2.edf|20.000|24.000,Subject01,arithmetic,1,Subject01_2.edf,20.0,24.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,220,False,True,False
Subject01|arithmetic|Subject01_2.edf|22.000|26.000,Subject01,arithmetic,1,Subject01_2.edf,22.0,26.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,221,False,True,False
Subject01|arithmetic|Subject01_2.edf|24.000|28.000,Subject01,arithmetic,1,Subject01_2.edf,24.0,28.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,222,False,True,False
Subject01|arithmetic|Subject01_2.edf|26.000|30.000,Subject01,arithmetic,1,Subject01_2.edf,26.0,30.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,223,False,True,False
Subject01|arithmetic|Subject01_2.edf|28.000|32.000,Subject01,arithmetic,1,Subject01_2.edf,28.0,32.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,224,False,True,False
Subject01|arithmetic|Subject01_2.edf|30.000|34.000,Subject01,arithmetic,1,Subject01_2.edf,30.0,34.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,225,False,True,False
Subject01|arithmetic|Subject01_2.edf|32.000|36.000,Subject01,arithmetic,1,Subject01_2.edf,32.0,36.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,226,False,True,False
Subject01|arithmetic|Subject01_2.edf|34.000|38.000,Subject01,arithmetic,1,Subject01_2.edf,34.0,38.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,227,False,True,False
Subject01|arithmetic|Subject01_2.edf|36.000|40.000,Subject01,arithmetic,1,Subject01_2.edf,36.0,40.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,228,False,True,False
Subject01|arithmetic|Subject01_2.edf|38.000|42.000,Subject01,arithmetic,1,Subject01_2.edf,38.0,42.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,229,False,True,False
Subject01|arithmetic|Subject01_2.edf|40.000|44.000,Subject01,arithmetic,1,Subject01_2.edf,40.0,44.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,230,False,True,False
Subject01|arithmetic|Subject01_2.edf|42.000|46.000,Subject01,arithmetic,1,Subject01_2.edf,42.0,46.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,231,False,True,False
Subject01|arithmetic|Subject01_2.edf|44.000|48.000,Subject01,arithmetic,1,Subject01_2.edf,44.0,48.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,232,False,True,False
Subject01|arithmetic|Subject01_2.edf|46.000|50.000,Subject01,arithmetic,1,Subject01_2.edf,46.0,50.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,233,False,True,False
Subject01|arithmetic|Subject01_2.edf|48.000|52.000,Subject01,arithmetic,1,Subject01_2.edf,48.0,52.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,234,False,True,False
Subject01|arithmetic|Subject01_2.edf|50.000|54.000,Subject01,arithmetic,1,Subject01_2.edf,50.0,54.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,235,False,True,False
Subject01|arithmetic|Subject01_2.edf|52.000|56.000,Subject01,arithmetic,1,Subject01_2.edf,52.0,56.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,236,False,True,False
Subject01|arithmetic|Subject01_2.edf|54.000|58.000,Subject01,arithmetic,1,Subject01_2.edf,54.0,58.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,237,False,True,False
Subject01|arithmetic|Subject01_2.edf|56.000|60.000,Subject01,arithmetic,1,Subject01_2.edf,56.0,60.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,238,False,True,False
Subject01|arithmetic|Subject01_2.edf|58.000|62.000,Subject01,arithmetic,1,Subject01_2.edf,58.0,62.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,239,False,True,False
Subject02|rest|Subject02_1.edf|0.000|4.000,Subject02,rest,0,Subject02_1.edf,0.0,4.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,240,True,False,False
Subject02|rest|Subject02_1.edf|2.000|6.000,Subject02,rest,0,Subject02_1.edf,2.0,6.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,241,True,False,False
Subject02|rest|Subject02_1.edf|4.000|8.000,Subject02,rest,0,Subject02_1.edf,4.0,8.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,242,True,False,False
Subject02|rest|Subject02_1.edf|6.000|10.000,Subject02,rest,0,Subject02_1.edf,6.0,10.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,243,True,False,False
Subject02|rest|Subject02_1.edf|8.000|12.000,Subject02,rest,0,Subject02_1.edf,8.0,12.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,244,True,False,False
Subject02|rest|Subject02_1.edf|10.000|14.000,Subject02,rest,0,Subject02_1.edf,10.0,14.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,245,True,False,False
Subject02|rest|Subject02_1.edf|12.000|16.000,Subject02,rest,0,Subject02_1.edf,12.0,16.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,246,True,False,False
Subject02|rest|Subject02_1.edf|14.000|18.000,Subject02,rest,0,Subject02_1.edf,14.0,18.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,247,True,False,False
Subject02|rest|Subject02_1.edf|16.000|20.000,Subject02,rest,0,Subject02_1.edf,16.0,20.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,248,True,False,False
Subject02|rest|Subject02_1.edf|18.000|22.000,Subject02,rest,0,Subject02_1.edf,18.0,22.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,249,True,False,False
Subject02|rest|Subject02_1.edf|20.000|24.000,Subject02,rest,0,Subject02_1.edf,20.0,24.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,250,True,False,False
Subject02|rest|Subject02_1.edf|22.000|26.000,Subject02,rest,0,Subject02_1.edf,22.0,26.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,251,True,False,False
Subject02|rest|Subject02_1.edf|24.000|28.000,Subject02,rest,0,Subject02_1.edf,24.0,28.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,252,True,False,False
Subject02|rest|Subject02_1.edf|26.000|30.000,Subject02,rest,0,Subject02_1.edf,26.0,30.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,253,True,False,False
Subject02|rest|Subject02_1.edf|28.000|32.000,Subject02,rest,0,Subject02_1.edf,28.0,32.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,254,True,False,False
Subject02|rest|Subject02_1.edf|30.000|34.000,Subject02,rest,0,Subject02_1.edf,30.0,34.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,255,True,False,False
Subject02|rest|Subject02_1.edf|32.000|36.000,Subject02,rest,0,Subject02_1.edf,32.0,36.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,256,True,False,False
Subject02|rest|Subject02_1.edf|34.000|38.000,Subject02,rest,0,Subject02_1.edf,34.0,38.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,257,True,False,False
Subject02|rest|Subject02_1.edf|36.000|40.000,Subject02,rest,0,Subject02_1.edf,36.0,40.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,258,True,False,False
Subject02|rest|Subject02_1.edf|38.000|42.000,Subject02,rest,0,Subject02_1.edf,38.0,42.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,259,True,False,False
Subject02|rest|Subject02_1.edf|40.000|44.000,Subject02,rest,0,Subject02_1.edf,40.0,44.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,260,True,False,False
Subject02|rest|Subject02_1.edf|42.000|46.000,Subject02,rest,0,Subject02_1.edf,42.0,46.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,261,True,False,False
Subject02|rest|Subject02_1.edf|44.000|48.000,Subject02,rest,0,Subject02_1.edf,44.0,48.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,262,True,False,False
Subject02|rest|Subject02_1.edf|46.000|50.000,Subject02,rest,0,Subject02_1.edf,46.0,50.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,263,True,False,False
Subject02|rest|Subject02_1.edf|48.000|52.000,Subject02,rest,0,Subject02_1.edf,48.0,52.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,264,True,False,False
Subject02|rest|Subject02_1.edf|50.000|54.000,Subject02,rest,0,Subject02_1.edf,50.0,54.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,265,True,False,False
Subject02|rest|Subject02_1.edf|52.000|56.000,Subject02,rest,0,Subject02_1.edf,52.0,56.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,266,True,False,False
